"id" "continent"	"birth_rate"	"death_rate"
"1"	"Africa"	33.7137254901961	9.24509803921569
"2"	"Americas"	18.0242424242424	6.36060606060606
"3"	"Asia"	19.9021739130435	5.89130434782609
"4"	"Europe"	10.6825	9.9925
"5"	"Oceania"	22.2642857142857	6.19333333333333
